個案研判日,縣市,確定病例數
2021-11-17,花蓮縣,0
2021-11-18,花蓮縣,0
2021-11-19,花蓮縣,0
2021-11-20,花蓮縣,0
2021-11-21,花蓮縣,0
2021-11-22,花蓮縣,0
2021-11-23,花蓮縣,0
2021-11-24,花蓮縣,0
2021-11-25,花蓮縣,0
2021-11-26,花蓮縣,0
2021-11-27,花蓮縣,0
2021-11-28,花蓮縣,0
2021-11-29,花蓮縣,0
2021-11-30,花蓮縣,0
2021-12-01,花蓮縣,0
2021-12-02,花蓮縣,0
2021-12-03,花蓮縣,0
2021-12-04,花蓮縣,0
2021-12-05,花蓮縣,0
2021-12-06,花蓮縣,0
2021-12-07,花蓮縣,0
2021-12-08,花蓮縣,0
2021-12-09,花蓮縣,0
2021-12-10,花蓮縣,0
2021-12-11,花蓮縣,0
2021-12-12,花蓮縣,0
2021-12-13,花蓮縣,0
2021-12-14,花蓮縣,0
2021-12-15,花蓮縣,0
2021-12-16,花蓮縣,0
2021-12-17,花蓮縣,0
2021-12-18,花蓮縣,0
2021-12-19,花蓮縣,0
2021-12-20,花蓮縣,0
2021-12-21,花蓮縣,0
2021-12-22,花蓮縣,0
2021-12-23,花蓮縣,0
2021-12-24,花蓮縣,0
2021-12-25,花蓮縣,0
2021-12-26,花蓮縣,0
2021-12-27,花蓮縣,0
2021-12-28,花蓮縣,0
2021-12-29,花蓮縣,0
2021-12-30,花蓮縣,0
2021-12-31,花蓮縣,0
2022-01-01,花蓮縣,0
2022-01-02,花蓮縣,0
2022-01-03,花蓮縣,0
2022-01-04,花蓮縣,0
2022-01-05,花蓮縣,0
2022-01-06,花蓮縣,0
2022-01-07,花蓮縣,0
2022-01-08,花蓮縣,0
2022-01-09,花蓮縣,0
2022-01-10,花蓮縣,0
2022-01-11,花蓮縣,0
2022-01-12,花蓮縣,0
2022-01-13,花蓮縣,0
2022-01-14,花蓮縣,0
2022-01-15,花蓮縣,0
2022-01-16,花蓮縣,0
2022-01-17,花蓮縣,0
2022-01-18,花蓮縣,0
2022-01-19,花蓮縣,0
2022-01-20,花蓮縣,0
2022-01-21,花蓮縣,0
2022-01-22,花蓮縣,0
2022-01-23,花蓮縣,0
2022-01-24,花蓮縣,0
2022-01-25,花蓮縣,0
2022-01-26,花蓮縣,0
2022-01-27,花蓮縣,0
2022-01-28,花蓮縣,0
2022-01-29,花蓮縣,0
2022-01-30,花蓮縣,0
2022-01-31,花蓮縣,0
2022-02-01,花蓮縣,0
2022-02-02,花蓮縣,0
2022-02-03,花蓮縣,0
2022-02-04,花蓮縣,0
2022-02-05,花蓮縣,0
2022-02-06,花蓮縣,0
2022-02-07,花蓮縣,0
2022-02-08,花蓮縣,0
2022-02-09,花蓮縣,0
2022-02-10,花蓮縣,0
2022-02-11,花蓮縣,0
2022-02-12,花蓮縣,0
2022-02-13,花蓮縣,0
2022-02-14,花蓮縣,0
2022-02-15,花蓮縣,0
2022-02-16,花蓮縣,0
2022-02-17,花蓮縣,0
2022-02-18,花蓮縣,0
2022-02-19,花蓮縣,0
2022-02-20,花蓮縣,0
2022-02-21,花蓮縣,0
2022-02-22,花蓮縣,0
2022-02-23,花蓮縣,0
2022-02-24,花蓮縣,0
2022-02-25,花蓮縣,0
2022-02-26,花蓮縣,0
2022-02-27,花蓮縣,0
2022-02-28,花蓮縣,0
2022-03-01,花蓮縣,0
2022-03-02,花蓮縣,0
2022-03-03,花蓮縣,0
2022-03-04,花蓮縣,0
2022-03-05,花蓮縣,0
2022-03-06,花蓮縣,0
2022-03-07,花蓮縣,0
2022-03-08,花蓮縣,0
2022-03-09,花蓮縣,0
2022-03-10,花蓮縣,0
2022-03-11,花蓮縣,0
2022-03-12,花蓮縣,0
2022-03-13,花蓮縣,0
2022-03-14,花蓮縣,0
2022-03-15,花蓮縣,0
2022-03-16,花蓮縣,0
2022-03-17,花蓮縣,0
2022-03-18,花蓮縣,0
2022-03-19,花蓮縣,0
2022-03-20,花蓮縣,0
2022-03-21,花蓮縣,0
2022-03-22,花蓮縣,0
2022-03-23,花蓮縣,0
2022-03-24,花蓮縣,0
2022-03-25,花蓮縣,0
2022-03-26,花蓮縣,0
2022-03-27,花蓮縣,0
2022-03-28,花蓮縣,0
2022-03-29,花蓮縣,0
2022-03-30,花蓮縣,0
2022-03-31,花蓮縣,4
2022-04-01,花蓮縣,4
2022-04-02,花蓮縣,2
2022-04-03,花蓮縣,2
2022-04-04,花蓮縣,11
2022-04-05,花蓮縣,5
2022-04-06,花蓮縣,0
2022-04-07,花蓮縣,25
2022-04-08,花蓮縣,20
2022-04-09,花蓮縣,13
2022-04-10,花蓮縣,24
2022-04-11,花蓮縣,28
2022-04-12,花蓮縣,44
2022-04-13,花蓮縣,54
2022-04-14,花蓮縣,143
2022-04-15,花蓮縣,0
2022-04-16,花蓮縣,121
2022-04-17,花蓮縣,57
2022-04-18,花蓮縣,73
2022-04-19,花蓮縣,88
2022-04-20,花蓮縣,0
2022-04-21,花蓮縣,100
2022-04-22,花蓮縣,129
2022-04-23,花蓮縣,171
2022-04-24,花蓮縣,162
2022-04-25,花蓮縣,215
2022-04-26,花蓮縣,0
2022-04-27,花蓮縣,0
2022-04-28,花蓮縣,278
2022-04-29,花蓮縣,334
2022-04-30,花蓮縣,276
2022-05-01,花蓮縣,0
2022-05-02,花蓮縣,422
2022-05-03,花蓮縣,0
2022-05-04,花蓮縣,559
2022-05-05,花蓮縣,379
2022-05-06,花蓮縣,795
2022-05-07,花蓮縣,0
2022-05-08,花蓮縣,719
2022-05-09,花蓮縣,570
2022-05-10,花蓮縣,1035
2022-05-11,花蓮縣,1171
2022-05-12,花蓮縣,962
2022-05-13,花蓮縣,826
2022-05-14,花蓮縣,0
2022-05-15,花蓮縣,0
2022-05-16,花蓮縣,0
2022-05-17,花蓮縣,1292
2022-05-18,花蓮縣,1266
2022-05-19,花蓮縣,0
2022-05-20,花蓮縣,1234
2022-05-21,花蓮縣,1115
2022-05-22,花蓮縣,1067
2022-05-23,花蓮縣,1388
2022-05-24,花蓮縣,1590
2022-05-25,花蓮縣,1301
2022-05-26,花蓮縣,1393
2022-05-27,花蓮縣,0
2022-05-28,花蓮縣,0
2022-05-29,花蓮縣,0
2022-05-30,花蓮縣,1279
2022-05-31,花蓮縣,0
2022-06-01,花蓮縣,1240
2022-06-02,花蓮縣,1249
2022-06-03,花蓮縣,1001
2022-06-04,花蓮縣,982
2022-06-05,花蓮縣,937
2022-06-06,花蓮縣,1398
2022-06-07,花蓮縣,1211
2022-06-08,花蓮縣,1116
2022-06-09,花蓮縣,1048
2022-06-10,花蓮縣,740
2022-06-11,花蓮縣,969
2022-06-12,花蓮縣,669
2022-06-13,花蓮縣,0
2022-06-14,花蓮縣,893
2022-06-15,花蓮縣,871
2022-06-16,花蓮縣,727
2022-06-17,花蓮縣,783
2022-06-18,花蓮縣,639
2022-06-19,花蓮縣,0
2022-06-20,花蓮縣,782
2022-06-21,花蓮縣,726
2022-06-22,花蓮縣,0
2022-06-23,花蓮縣,655
2022-06-24,花蓮縣,579
2022-06-25,花蓮縣,563
2022-06-26,花蓮縣,0
2022-06-27,花蓮縣,643
2022-06-28,花蓮縣,705
2022-06-29,花蓮縣,642
2022-06-30,花蓮縣,592
2022-07-01,花蓮縣,0
2022-07-02,花蓮縣,449
2022-07-03,花蓮縣,436
2022-07-04,花蓮縣,604
2022-07-05,花蓮縣,0
2022-07-06,花蓮縣,596
2022-07-07,花蓮縣,540
2022-07-08,花蓮縣,521
2022-07-09,花蓮縣,462
2022-07-10,花蓮縣,353
2022-07-11,花蓮縣,0
2022-07-12,花蓮縣,492
2022-07-13,花蓮縣,436
2022-07-14,花蓮縣,421
2022-07-15,花蓮縣,438
2022-07-16,花蓮縣,429
2022-07-17,花蓮縣,316
2022-07-18,花蓮縣,546
2022-07-19,花蓮縣,552
2022-07-20,花蓮縣,413
2022-07-21,花蓮縣,486
2022-07-22,花蓮縣,468
2022-07-23,花蓮縣,375
2022-07-24,花蓮縣,0
2022-07-25,花蓮縣,544
2022-07-26,花蓮縣,463
2022-07-27,花蓮縣,457
2022-07-28,花蓮縣,0
2022-07-29,花蓮縣,427
2022-07-30,花蓮縣,0
2022-07-31,花蓮縣,0
2022-08-01,花蓮縣,424
2022-08-02,花蓮縣,353
2022-08-03,花蓮縣,413
2022-08-04,花蓮縣,0
2022-08-05,花蓮縣,294
2022-08-06,花蓮縣,373
2022-08-07,花蓮縣,288
2022-08-08,花蓮縣,402
2022-08-09,花蓮縣,412
2022-08-10,花蓮縣,377
2022-08-11,花蓮縣,391
2022-08-12,花蓮縣,306
2022-08-13,花蓮縣,346
2022-08-14,花蓮縣,278
2022-08-15,花蓮縣,435
2022-08-16,花蓮縣,461
2022-08-17,花蓮縣,439
2022-08-18,花蓮縣,0
2022-08-19,花蓮縣,0
2022-08-20,花蓮縣,344
2022-08-21,花蓮縣,275
2022-08-22,花蓮縣,0
2022-08-23,花蓮縣,0
2022-08-24,花蓮縣,529
2022-08-25,花蓮縣,522
2022-08-26,花蓮縣,509
2022-08-27,花蓮縣,0
2022-08-28,花蓮縣,0
2022-08-29,花蓮縣,571
2022-08-30,花蓮縣,631
2022-08-31,花蓮縣,607
2022-09-01,花蓮縣,0
2022-09-02,花蓮縣,0
2022-09-03,花蓮縣,627
2022-09-04,花蓮縣,449
2022-09-05,花蓮縣,765
2022-09-06,花蓮縣,0
2022-09-07,花蓮縣,0
2022-09-08,花蓮縣,0
2022-09-09,花蓮縣,0
2022-09-10,花蓮縣,536
2022-09-11,花蓮縣,0
2022-09-12,花蓮縣,814
2022-09-13,花蓮縣,757
2022-09-14,花蓮縣,710
2022-09-15,花蓮縣,658
2022-09-16,花蓮縣,0
2022-09-17,花蓮縣,636
2022-09-18,花蓮縣,446
2022-09-19,花蓮縣,734
2022-09-20,花蓮縣,722
2022-09-21,花蓮縣,656
2022-09-22,花蓮縣,568
2022-09-23,花蓮縣,526
2022-09-24,花蓮縣,463
2022-09-25,花蓮縣,399
2022-09-26,花蓮縣,639
2022-09-27,花蓮縣,0
2022-09-28,花蓮縣,0
2022-09-29,花蓮縣,540
2022-09-30,花蓮縣,598
2022-10-01,花蓮縣,541
2022-10-02,花蓮縣,498
2022-10-03,花蓮縣,709
2022-10-04,花蓮縣,750
2022-10-05,花蓮縣,602
2022-10-06,花蓮縣,0
2022-10-07,花蓮縣,655
2022-10-08,花蓮縣,0
2022-10-09,花蓮縣,403
2022-10-10,花蓮縣,596
2022-10-11,花蓮縣,729
2022-10-12,花蓮縣,642
2022-10-13,花蓮縣,689
2022-10-14,花蓮縣,577
2022-10-15,花蓮縣,0
2022-10-16,花蓮縣,363
2022-10-17,花蓮縣,0
2022-10-18,花蓮縣,473
2022-10-19,花蓮縣,0
2022-10-20,花蓮縣,492
2022-10-21,花蓮縣,0
2022-10-22,花蓮縣,0
2022-10-23,花蓮縣,327
2022-10-24,花蓮縣,437
2022-10-25,花蓮縣,472
2022-10-26,花蓮縣,0
2022-10-27,花蓮縣,0
2022-10-28,花蓮縣,0
2022-10-29,花蓮縣,322
2022-10-30,花蓮縣,257
2022-10-31,花蓮縣,0
2022-11-01,花蓮縣,0
2022-11-02,花蓮縣,364
2022-11-03,花蓮縣,289
2022-11-04,花蓮縣,293
